lab	url	taxa	award	notes	donors-array	lot_id	source	status	dbxrefs-array	accession	age_units	product_id	collections-array	date_obtained-date	disease_terms-array	biosample_term	lower_bound_age-number	starting_amount-number	upper_bound_age-number	submitter_comment	starting_amount_units	nih_institutional_certification
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM122ZZZ	year	GR000123	ENCODE	6/4/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1564
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM123ZZZ	year	GR000124	ENCODE	6/5/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1565
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM124ZZZ	year	GR000125	ENCODE	6/6/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1566
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM125ZZZ	year	GR000126	ENCODE	6/7/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1567
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM126ZZZ	year	GR000127	ENCODE	6/8/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1568
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM127ZZZ	year	GR000128	ENCODE	6/9/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1569
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM128ZZZ	year	GR000129	ENCODE	6/10/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1570
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM129ZZZ	year	GR000130	ENCODE	6/11/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1571
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM130ZZZ	year	GR000131	ENCODE	6/12/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1572
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM131ZZZ	year	GR000132	ENCODE	6/13/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1573
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM132ZZZ	year	GR000133	ENCODE	6/14/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1574
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM133ZZZ	year	GR000134	ENCODE	6/15/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1575
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM134ZZZ	year	GR000135	ENCODE	6/16/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1576
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM135ZZZ	year	GR000136	ENCODE	6/17/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1577
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM136ZZZ	year	GR000137	ENCODE	6/18/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1578
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM137ZZZ	year	GR000138	ENCODE	6/19/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1579
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM138ZZZ	year	GR000139	ENCODE	6/20/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1580
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM139ZZZ	year	GR000140	ENCODE	6/21/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1581
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM140ZZZ	year	GR000141	ENCODE	6/22/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1582
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM141ZZZ	year	GR000142	ENCODE	6/23/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1583
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM142ZZZ	year	GR000143	ENCODE	6/24/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1584
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM143ZZZ	year	GR000144	ENCODE	6/25/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1585
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM144ZZZ	year	GR000145	ENCODE	6/26/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1586
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM145ZZZ	year	GR000146	ENCODE	6/27/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1587
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM146ZZZ	year	GR000147	ENCODE	6/28/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1588
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM147ZZZ	year	GR000148	ENCODE	6/29/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1589
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM148ZZZ	year	GR000149	ENCODE	6/30/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1590
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM149ZZZ	year	GR000150	ENCODE	7/1/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1591
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM150ZZZ	year	GR000151	ENCODE	7/2/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1592
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM151ZZZ	year	GR000152	ENCODE	7/3/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1593
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM152ZZZ	year	GR000153	ENCODE	7/4/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1594
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM153ZZZ	year	GR000154	ENCODE	7/5/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1595
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM154ZZZ	year	GR000155	ENCODE	7/6/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1596
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM155ZZZ	year	GR000156	ENCODE	7/7/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1597
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM156ZZZ	year	GR000157	ENCODE	7/8/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1598
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM157ZZZ	year	GR000158	ENCODE	7/9/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1599
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM158ZZZ	year	GR000159	ENCODE	7/10/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1600
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM159ZZZ	year	GR000160	ENCODE	7/11/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1601
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM160ZZZ	year	GR000161	ENCODE	7/12/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1602
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM161ZZZ	year	GR000162	ENCODE	7/13/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1603
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM162ZZZ	year	GR000163	ENCODE	7/14/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1604
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM163ZZZ	year	GR000164	ENCODE	7/15/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1605
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM164ZZZ	year	GR000165	ENCODE	7/16/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1606
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM165ZZZ	year	GR000166	ENCODE	7/17/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1607
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM166ZZZ	year	GR000167	ENCODE	7/18/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1608
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM167ZZZ	year	GR000168	ENCODE	7/19/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1609
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM168ZZZ	year	GR000169	ENCODE	7/20/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1610
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM169ZZZ	year	GR000170	ENCODE	7/21/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1611
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM170ZZZ	year	GR000171	ENCODE	7/22/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1612
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM171ZZZ	year	GR000172	ENCODE	7/23/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1613
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM172ZZZ	year	GR000173	ENCODE	7/24/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1614
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM173ZZZ	year	GR000174	ENCODE	7/25/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1615
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM174ZZZ	year	GR000175	ENCODE	7/26/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1616
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM175ZZZ	year	GR000176	ENCODE	7/27/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1617
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM176ZZZ	year	GR000177	ENCODE	7/28/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1618
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM177ZZZ	year	GR000178	ENCODE	7/29/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1619
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM178ZZZ	year	GR000179	ENCODE	7/30/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1620
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM179ZZZ	year	GR000180	ENCODE	7/31/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1621
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM180ZZZ	year	GR000181	ENCODE	8/1/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1622
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM181ZZZ	year	GR000182	ENCODE	8/2/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1623
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM182ZZZ	year	GR000183	ENCODE	8/3/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1624
